name,sessile,area,unet,unetpp,segformer,mean_dice
cju6vvxsev9y30987kespucdg,False,0.0751341256366723,0.9744815853580061,0.9726005520932343,0.9712275924643267,0.9727699099718556
cju6wll7wvo3y08502pagos8m,False,0.2228618188001246,0.9814616209583016,0.9791826670431472,0.975902158411705,0.9788488154710513
cju6x4t13vyw60755gtcf9ndu,False,0.2114797463692014,0.9099112249360329,0.9037106313467973,0.8788272526109718,0.8974830362979341
cju6x97w4vwua0850x0997r0a,True,0.0787098959763099,0.9546542142618195,0.9532710280355348,0.9481991175365946,0.952041453277983
cju6xifswvwbo0987nibtdr50,True,0.3382943582054986,0.943095524031828,0.9498325394787295,0.9356997486469214,0.9428759373858263
cju6ywm40wdbo0987pbftsvtg,False,0.147008671928286,0.9748935763638946,0.9736090845640915,0.9751193661776849,0.9745406757018903
cju6z9a9kwsl007552s49rx6i,False,0.1557354087498782,0.9472760482026231,0.9303148213644371,0.9322782709689161,0.9366230468453255
cju76l27oyrw907551ri2a7fl,False,0.2608322811447811,0.9577923990955929,0.9698190356655907,0.8350208658257092,0.9208774335289643
cju774fmayxif0818u2g79usw,False,0.0582842929078444,0.9706348367989579,0.9732625938935409,0.9579718734819819,0.9672897680581602
cju77b3wyz4160755qis4ljsb,True,0.0423090903082972,0.9493439492994705,0.9484021441100355,0.9487833515488531,0.9488431483194532
cju77idwfz36d0871tzfzz51i,False,0.1898979464062108,0.9784155951879068,0.975412580330901,0.9173197856317049,0.9570493203835042
cju77q10sz9ug0801449wu1nu,False,0.1018117025518341,0.8992055448378409,0.8205447418434741,0.8370756366517718,0.8522753077776956
cju77re6fz5bb0817vp9redjg,False,0.0903530814770646,0.7800077403645712,0.800743536729575,0.7110030559342366,0.7639181110094609
